"s","p","o"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028135ab0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Expr0x7f30281358d0"
"http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028135030","http://ufs.br/ontologies/mpl2kdl#_value","http://ufs.br/ontologies/mpl2kdl#Call0x7f3028135000"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028134850","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028134820"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028136ef0","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028136ec0"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f30281365f0","http://ufs.br/ontologies/mpl2kdl#_id","file"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028135ab0","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Expr0x7f30281357e0"
"http://ufs.br/ontologies/mpl2kdl#Call0x7f3028134910","http://ufs.br/ontologies/mpl2kdl#_func","http://ufs.br/ontologies/mpl2kdl#Name0x7f30281348e0"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f3028136530","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Attribute0x7f30281355a0","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028134f10","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028134640","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#arg"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028135750","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Name"
"http://ufs.br/ontologies/mpl2kdl#FunctionDef0x7f3028137f10","http://ufs.br/ontologies/mpl2kdl#_body","http://ufs.br/ontologies/mpl2kdl#Expr0x7f3028137760"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f30281353c0","http://ufs.br/ontologies/mpl2kdl#_arg","locker_status"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028136a40","http://ufs.br/ontologies/mpl2kdl#_id","request"
"http://ufs.br/ontologies/mpl2kdl#Store0x7f3028118880","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#Store"
"http://ufs.br/ontologies/mpl2kdl#arg0x7f3028136740","http://ufs.br/ontologies/mpl2kdl#_arg","locker_state"
"http://ufs.br/ontologies/mpl2kdl#Name0x7f3028137d00","http://ufs.br/ontologies/mpl2kdl#_ctx","http://ufs.br/ontologies/mpl2kdl#Load0x7f3028118820"
"http://ufs.br/ontologies/mpl2kdl#withitem0x7f30281366e0","http://ufs.br/ontologies/mpl2kdl#_optional_vars","http://ufs.br/ontologies/mpl2kdl#Name0x7f30281365f0"
"http://ufs.br/ontologies/mpl2kdl#ImportFrom0x7f30281375e0","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://ufs.br/ontologies/mpl2kdl#ImportFrom"
"http://ufs.br/ontologies/mpl2kdl#BinOp0x7f30281368f0","http://ufs.br/ontologies/mpl2kdl#_left","http://ufs.br/ontologies/mpl2kdl#Constant0x7f30281368c0"
